Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,Open_High_Low_LAG,2,32,256,0.3674144873186945,0.00420430166040934,16,Adam,45,0.5187634229660034,0.44779892123230713,0.4684951455094794,0.5187634085157874,-0.8368922721797292
ADMR,Open_High_Low_LAG,3,256,192,0.24154636128583157,0.0006135792493676758,64,RMSprop,1,0.16328881680965424,0.1402725582289428,2.181533685918215,0.16328881248476704,-0.08334370042925521
ADMR,Open_High_Low_LAG,4,224,32,0.18817091661196583,0.00047167718092760215,32,RMSprop,37,0.0682273879647255,0.05074284642038982,0.15046952440873868,0.0682273909060787,0.25075791024575
ADMR,Open_High_Low_LAG,5,160,96,0.11424193894324741,0.0007848599653907499,64,RMSprop,42,0.23733864724636078,0.18124572856069654,0.18921343523726575,0.2373386472399176,0.3420414028690868
ADMR,Open_High_Volume_LAG,1,96,64,0.11722762998007044,0.0034618571067216003,32,RMSprop,3,0.4832474887371063,0.3890043807534658,2.177119948296018,0.4832474698159575,-1.1391387290097996
ADMR,Open_High_Volume_LAG,2,192,64,0.22253036900010326,0.001492809211800201,16,Adam,61,0.48448851704597473,0.421044485559512,0.3858563373732379,0.48448848204929024,-0.6021823035488063
ADMR,Open_High_Volume_LAG,3,224,96,0.41691449195043145,0.0006176956709507476,32,Adam,2,0.17054881155490875,0.14376018682588,2.5468856966267612,0.17054881199209768,-0.18181853809792958
ADMR,Open_High_Volume_LAG,4,192,64,0.3541596836693197,0.0015037404703262258,32,Adam,18,0.06430395692586899,0.04828613250050126,0.14384242317064155,0.06430396190232324,0.334450897314291
ADMR,Open_High_Volume_LAG,5,64,160,0.1594884622311496,0.002365838099505603,32,Adam,1,0.3238515853881836,0.2629260444323885,0.23922056141426495,0.3238515635928387,-0.22504949894777226
ADMR,High_Low_Volume_LAG,1,160,32,0.20023566333255832,0.0012178362187426936,16,RMSprop,2,0.5563574433326721,0.4676614222316777,1.364210250785136,0.5563574426829545,-1.835355881668801
ADMR,High_Low_Volume_LAG,2,224,64,0.35753939069853946,0.0035166458684339715,32,RMSprop,42,0.4092664122581482,0.342831606893263,0.371627554855749,0.4092664134940773,-0.14329216744985707
ADMR,High_Low_Volume_LAG,3,224,192,0.1740467113282796,0.0002849321097485714,64,AdamW,5,0.1716378927230835,0.14439858157326263,2.2559037148068137,0.17163789691560724,-0.19696036523401816
ADMR,High_Low_Volume_LAG,4,256,32,0.4732671916049627,0.002988958712209757,64,Adam,57,0.06583529710769653,0.04913529032142739,0.14158614785199444,0.06583529620541483,0.3023746925715608
ADMR,High_Low_Volume_LAG,5,192,160,0.42265055062102863,0.0006315559676443195,16,RMSprop,2,0.22379758954048157,0.18836674112840124,0.19024634682491479,0.22379757969721178,0.4149777127117896
ADMR,OHLVC_LAG,1,224,224,0.2610895135444484,0.00034280782743120335,16,AdamW,96,0.5511451363563538,0.45859692064191004,1.3140114391975615,0.55114511423021,-1.7824777276643333
ADMR,OHLVC_LAG,2,64,192,0.13662523023313852,0.003778662997856519,16,RMSprop,16,0.5063119530677795,0.4324792614719161,0.46210991873994733,0.5063119156614794,-0.749771398954381
ADMR,OHLVC_LAG,3,128,224,0.40618340626450633,0.002188354313424718,32,SGD,45,0.1642005890607834,0.14134589846342288,2.384705147964882,0.16420059468193524,-0.09547596203191255
ADMR,OHLVC_LAG,4,224,32,0.4183610683418245,0.0005760455556771029,64,Adam,98,0.06539376825094223,0.049171892421062326,0.1482812710131554,0.06539376569305559,0.3117006920034239
ADMR,OHLVC_LAG,5,32,192,0.35750987203750145,0.0014154028257032053,32,RMSprop,11,0.2297331690788269,0.18978407037979161,0.17250593837491163,0.22973316746552436,0.38353412398431264
ADMR,OHLVC_LAG_MA,1,256,96,0.4187546519251424,0.004947774068686166,32,AdamW,12,0.5726318955421448,0.47891911228359374,1.3367014808588988,0.5726318914808204,-2.0036604484769844
