Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ACES,Open_High_Volume_LAG,4,32,256,0.35572283486276723,0.0012905369674405605,16,RMSprop,79,0.204406276345253,0.1622526305275277,0.10446379119180561,0.20440626855811483,0.6195117528034508
ACES,Open_High_Volume_LAG,5,32,96,0.15085614171637077,0.001452791041653358,16,Adam,19,0.16692844033241272,0.12908844283169207,0.2985500152985452,0.16692845096956935,0.16433180710431217
ACES,High_Low_Volume_LAG,1,192,224,0.38485235823238717,0.001901639961309056,16,Adam,5,0.7745853662490845,0.5460165826002684,0.1427839742240143,0.7745853929093197,0.36380380129285805
ACES,High_Low_Volume_LAG,2,224,192,0.34102399431310504,0.0031774034530603523,32,AdamW,4,0.3414267301559448,0.24681685095152378,0.2600167123762481,0.3414267458883931,0.6256915836379906
ACES,High_Low_Volume_LAG,3,128,256,0.2509479844759732,0.00022347804363981498,32,RMSprop,1,0.22259944677352905,0.18378886885784917,0.31487382274524933,0.22259944043323548,0.5716564202361547
ACES,High_Low_Volume_LAG,4,160,256,0.29272153067990986,0.0046048812095214635,16,RMSprop,14,0.23448127508163452,0.19618502140030344,0.12061818593551316,0.23448127150127848,0.4993097355871198
ACES,High_Low_Volume_LAG,5,96,96,0.31839944446619417,0.0025709513056332567,64,RMSprop,69,0.16503603756427765,0.12551763870214666,0.29849603289933785,0.16503604166750166,0.1831717617687919
ACES,OHLVC_LAG,1,224,160,0.49124196791941455,0.0033760347374498533,32,Adam,9,0.9640383720397949,0.667364488334846,0.1666107985106671,0.9640383425732454,0.014535284572836704
ACES,OHLVC_LAG,2,160,256,0.24478950016738024,0.0020127677704306094,16,SGD,25,0.3446747958660126,0.2545259956799818,0.26054408887243846,0.3446748024236002,0.6185359764119445
ACES,OHLVC_LAG,3,32,224,0.36885646054468607,0.004646037481029717,32,AdamW,35,0.2154712677001953,0.16216261312265087,0.26109329520236113,0.21547127017496,0.5986503682351975
ACES,OHLVC_LAG,4,128,160,0.2607845643186531,0.0033012704711678467,64,RMSprop,28,0.2018023282289505,0.15708629838183555,0.10366232122061875,0.20180233462650676,0.6291440950277767
ACES,OHLVC_LAG,5,224,32,0.3372052100239531,0.0009969876820911296,64,RMSprop,38,0.16640180349349976,0.13208133966531735,0.29123233560070677,0.16640181354755323,0.16959633715291533
ACES,OHLVC_LAG_MA,1,128,224,0.1326133516910913,0.002073483735189844,32,Adam,2,0.6607741117477417,0.4776704673040177,0.1317518835088462,0.660774140342352,0.5370239333582314
ACES,OHLVC_LAG_MA,2,224,128,0.49379679296172424,0.0008935499482957103,16,AdamW,3,0.35830771923065186,0.2704157170171158,0.26180552027297427,0.3583077021787054,0.5877631581028351
ACES,OHLVC_LAG_MA,3,256,224,0.3659845603250007,0.0021785545955010123,64,AdamW,42,0.20162588357925415,0.1566538623637458,0.25578137797986267,0.2016258885756019,0.6485717142751617
ACES,OHLVC_LAG_MA,4,256,224,0.4213219911514186,0.0019574524914823415,16,RMSprop,37,0.2083006352186203,0.16264793815552922,0.106104838610175,0.20830064868864465,0.6048753984720454
ACES,OHLVC_LAG_MA,5,192,32,0.3075476933054283,0.004639428608291632,32,AdamW,31,0.16192716360092163,0.12575959419281008,0.29217400657047143,0.16192717432548612,0.21365592180523374
